id,traceId,projectId,type,environment,parentObservationId,startTime,endTime,name,metadata,level,statusMessage,version,input,output,modelParameters,completionStartTime,promptId,createdAt,updatedAt,usageDetails,costDetails,providedCostDetails,model,internalModelId,promptName,promptVersion,latency,timeToFirstToken,inputCost,outputCost,totalCost,inputUsage,outputUsage,totalUsage,traceName,traceTags,traceTimestamp,userId,modelId,inputPrice,outputPrice,totalPrice,parsed_metadata,model,endpoint_id,project_number,latency_seconds,input_tokens,output_tokens,total_tokens,article_word_count,timestamp
032427879673bc27,18711121f43d4c0094eb03f5d23d501b,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:46.807Z,2025-10-23T08:22:46.807Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:45.913Z,2025-10-23T08:22:45.914Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-23 08:22:46.807,,,,,,{},,,,,,,,,
03ce2fac9feaca22,18711176708fe20032c5a6427c43d297,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:28:49.670Z,2025-10-23T08:28:49.670Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:30:53.092Z,2025-10-23T08:30:53.092Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 08:28:49.670,,,,,,{},,,,,,,,,
03fbc33cbdb2d3a8,1871107bf3877d00fcf8a74f56e7a253,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:10:53.831Z,2025-10-23T08:10:53.831Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:10:55.969Z,2025-10-23T08:10:55.969Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 08:10:53.831,,,,,,{},,,,,,,,,
0427412bd8ff2d66,187111ac68759b004045c1c5177e65f1,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:32:41.463Z,2025-10-23T08:32:41.463Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:34:17.234Z,2025-10-23T08:34:17.234Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:32:41.463,,,,,,{},,,,,,,,,
046fbe26a3f89493,1871112383cab200911a609425b9dd2a,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:53.511Z,2025-10-23T08:22:53.511Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:55.877Z,2025-10-23T08:22:55.877Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:22:53.511,,,,,,{},,,,,,,,,
06ebdf6ca219cdc3,18710fd7df416c00c8d3f9eea73a81e7,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T07:59:09.116Z,2025-10-23T07:59:09.116Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T07:59:11.180Z,2025-10-23T07:59:11.181Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 07:59:09.116,,,,,,{},,,,,,,,,
089eade27717bec0,18710fe7dd39cc007bc07bb71429d740,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:00:17.801Z,2025-10-23T08:00:17.801Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:00:21.334Z,2025-10-23T08:00:21.334Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 08:00:17.801,,,,,,{},,,,,,,,,
0ce4f7d140008705,1871116932a6de002e274a4ed7ac0366,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:27:52.797Z,2025-10-23T08:27:52.797Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:29:19.804Z,2025-10-23T08:29:19.805Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 08:27:52.797,,,,,,{},,,,,,,,,
0cf953a194baffc5,1871100cc5b65100baac341cb94bf2ab,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:02:56.321Z,2025-10-23T08:02:56.322Z,on_chat_start,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:02:59.588Z,2025-10-23T08:02:59.588Z,{},{},{},,,,,1.0,,,,0,0,0,0,on_chat_start,[],2025-10-23 08:02:56.321,,,,,,{},,,,,,,,,
12009c7e0c88d896,18710a4c98b6d800565314042d968c7f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T06:17:33.374Z,2025-10-23T06:17:33.374Z,on_chat_start,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T06:17:36.924Z,2025-10-23T06:17:36.925Z,{},{},{},,,,,0.0,,,,0,0,0,0,on_chat_start,[],2025-10-23 06:17:33.374,,,,,,{},,,,,,,,,
150d9cb2e0d9ceb9,187110e7cada5a007ead9f14cc3da086,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:18:37.005Z,2025-10-23T08:18:37.005Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:18:37.204Z,2025-10-23T08:18:37.204Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:18:37.005,,,,,,{},,,,,,,,,
16ba01ed0b8ea08f,1871107cfdb39d000b2c315e28cbc67b,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:10:58.296Z,2025-10-23T08:10:58.296Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:11:01.036Z,2025-10-23T08:11:01.036Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-23 08:10:58.296,,,,,,{},,,,,,,,,
16e8f535869284e7,18711121a5c90900c295b8062351f47d,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:45.491Z,2025-10-23T08:22:45.491Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:45.913Z,2025-10-23T08:22:45.914Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-23 08:22:45.491,,,,,,{},,,,,,,,,
17e3cf3c3b613b71,187111693399610010dbed034429263b,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:27:52.813Z,2025-10-23T08:27:52.813Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:29:19.804Z,2025-10-23T08:29:19.805Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:27:52.813,,,,,,{},,,,,,,,,
19e02c5cdb56a460,18710fd7dda782009805b5dfc6e9c311,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T07:59:09.089Z,2025-10-23T07:59:09.089Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T07:59:11.180Z,2025-10-23T07:59:11.181Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 07:59:09.089,,,,,,{},,,,,,,,,
1bec7245e6a298c3,1871100d95475f00431cf9e31995f558,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:02:59.803Z,2025-10-23T08:02:59.803Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:02:59.588Z,2025-10-23T08:02:59.588Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 08:02:59.803,,,,,,{},,,,,,,,,
1fe55b6298f00c4a,1871107fb1a3e200b84a9546af7ecc9c,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:11:09.905Z,2025-10-23T08:11:09.905Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:11:11.111Z,2025-10-23T08:11:11.111Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:11:09.905,,,,,,{},,,,,,,,,
203da0d5b73a137b,18711121a5b9ad00dd2f67aff629125b,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:45.490Z,2025-10-23T08:22:45.490Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:45.913Z,2025-10-23T08:22:45.914Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:22:45.490,,,,,,{},,,,,,,,,
23e3f09311528080,18710fc9c175250035d24bcbfbb2fda9,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T07:58:08.487Z,2025-10-23T07:58:08.487Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T07:58:11.059Z,2025-10-23T07:58:11.059Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 07:58:08.487,,,,,,{},,,,,,,,,
271af2e6fa4473a9,1871107bf4748500f3eb7ddd085ad285,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:10:53.846Z,2025-10-23T08:10:53.846Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:10:55.969Z,2025-10-23T08:10:55.969Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 08:10:53.846,,,,,,{},,,,,,,,,
2c080efb5a8da683,187111693371790013003d0c8d73554d,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:27:52.810Z,2025-10-23T08:27:52.810Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:29:19.804Z,2025-10-23T08:29:19.805Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:27:52.810,,,,,,{},,,,,,,,,
2cc4ccfe0f13aed3,18711121a4b80c002696623f1df26a71,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:45.473Z,2025-10-23T08:22:45.473Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:45.913Z,2025-10-23T08:22:45.913Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 08:22:45.473,,,,,,{},,,,,,,,,
2d589eb4e141913d,187111693328a2000ef4355a183e2e0a,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:27:52.806Z,2025-10-23T08:27:52.806Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:29:19.804Z,2025-10-23T08:29:19.805Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-23 08:27:52.806,,,,,,{},,,,,,,,,
30d43162c0c7d0df,18710fe7dd9c3100a13ec5943d53b92e,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:00:17.808Z,2025-10-23T08:00:17.808Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:00:21.334Z,2025-10-23T08:00:21.334Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-23 08:00:17.808,,,,,,{},,,,,,,,,
356e0df62c70413f,18710fd7df7e9700361b6709d59cc091,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T07:59:09.120Z,2025-10-23T07:59:09.120Z,send_error_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T07:59:11.180Z,2025-10-23T07:59:11.181Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_error_message,[],2025-10-23 07:59:09.120,,,,,,{},,,,,,,,,
35f9b603a7176f82,18711121f3fb4a00abcea24a3c1db309,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:22:46.803Z,2025-10-23T08:22:46.803Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:22:45.913Z,2025-10-23T08:22:45.914Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-23 08:22:46.803,,,,,,{},,,,,,,,,
35fdd78651193299,187111ae88dc90003dc9e27caff80a56,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:32:50.596Z,2025-10-23T08:32:50.596Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:34:19.561Z,2025-10-23T08:34:19.561Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-23 08:32:50.596,,,,,,{},,,,,,,,,
37ee8a129d911741,18710fc9c076f2002a6ccd765550bf53,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T07:58:08.470Z,2025-10-23T07:58:08.470Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T07:58:11.058Z,2025-10-23T07:58:11.059Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 07:58:08.470,,,,,,{},,,,,,,,,
39e40c49d673b7cd,1871116932217400890ecd60127c1c1f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:27:52.788Z,2025-10-23T08:27:52.788Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:29:19.804Z,2025-10-23T08:29:19.804Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-23 08:27:52.788,,,,,,{},,,,,,,,,
440c9deccf269e4b,187111268a49980071e6f1520715df13,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:23:06.505Z,2025-10-23T08:23:06.505Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:23:06.127Z,2025-10-23T08:23:06.127Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-23 08:23:06.505,,,,,,{},,,,,,,,,
4d73db16dec7fa27,187111ac6894420048b5fa5e6aa65cc9,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:32:41.465Z,2025-10-23T08:32:41.465Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:34:17.234Z,2025-10-23T08:34:17.234Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-23 08:32:41.465,,,,,,{},,,,,,,,,
4e636acec7658b2c,1871101adbf7ab00548e4aea982fb2d8,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:03:56.824Z,2025-10-23T08:03:56.824Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:03:59.794Z,2025-10-23T08:03:59.794Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-23 08:03:56.824,,,,,,{},,,,,,,,,
5248d69ebaec7253,187111ae88fdde005ba8dffd1355f706,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-23T08:32:50.598Z,2025-10-23T08:32:50.598Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-23T08:34:19.561Z,2025-10-23T08:34:19.561Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-23 08:32:50.598,,,,,,{},,,,,,,,,
